"order_id","customer_id","customer_name","brand_name","category_name","product_name","model_year","quantity","list_price","revenue","discount","profit","order_date","required_date","shipped_date","sales_name","manager_name","store_name","city","shipping_status","dup_row","cust_city"
1023,356,"Vashti Rosario","Trek","Mountain Bikes","Trek Fuel EX 9.8 27.5 Plus - 2017",2017,2,"5299.99","10599.98","0.1","10069.981","2017-07-23","2017-07-26","2017-07-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Bronx"
1023,356,"Vashti Rosario","Trek","Children Bicycles","Trek Precaliber 24 (21-Speed) - Girls - 2017",2017,1,"349.99","349.99","0.07","325.4907","2017-07-23","2017-07-26","2017-07-25","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Bronx"
1024,837,"Kellye Campbell","Electra","Children Bicycles","Electra Moto 3i (20-inch) - Boy's - 2017",2017,2,"349.99","699.98","0.1","664.981","2017-07-23","2017-07-25","2017-07-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Baldwinsville"
1024,837,"Kellye Campbell","Electra","Children Bicycles","Electra Straight 8 3i (20-inch) - Boy's - 2017",2017,2,"489.99","979.98","0.2","881.982","2017-07-23","2017-07-25","2017-07-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Baldwinsville"
1024,837,"Kellye Campbell","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway - 2017",2017,1,"481.99","481.99","0.2","385.592","2017-07-23","2017-07-25","2017-07-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Baldwinsville"
1024,837,"Kellye Campbell","Surly","Mountain Bikes","Surly Karate Monkey 27.5+ Frameset - 2017",2017,2,"2499.99","4999.98","0.05","4874.9805","2017-07-23","2017-07-25","2017-07-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Baldwinsville"
1024,837,"Kellye Campbell","Trek","Children Bicycles","Trek Precaliber 24 (21-Speed) - Girls - 2017",2017,1,"349.99","349.99","0.2","279.992","2017-07-23","2017-07-25","2017-07-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Baldwinsville"
1025,1304,"Tama Berg","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.05","503.4905","2017-07-23","2017-07-26","2017-07-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Hollis"
1025,1304,"Tama Berg","Electra","Comfort Bicycles","Electra Townie Original 7D - 2017",2017,1,"489.99","489.99","0.1","440.991","2017-07-23","2017-07-26","2017-07-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Hollis"
1025,1304,"Tama Berg","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Revolutions 24 - 2017",2017,2,"250.99","501.98","0.05","489.4305","2017-07-23","2017-07-26","2017-07-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Hollis"
1025,1304,"Tama Berg","Trek","Children Bicycles","Trek Precaliber 16 Boys - 2017",2017,1,"209.99","209.99","0.07","195.2907","2017-07-23","2017-07-26","2017-07-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Hollis"
1025,1304,"Tama Berg","Trek","Mountain Bikes","Trek Stache 5 - 2017",2017,1,"1499.99","1499.99","0.1","1349.991","2017-07-23","2017-07-26","2017-07-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Hollis"
1026,1370,"Rona Rojas","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,2,"3999.99","7999.98","0.07","7719.9807","2017-07-26","2017-07-28","2017-07-29","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","Delay",1,"San Jose"
1027,588,"Cherelle Key","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.05","526.4805","2017-07-26","2017-07-28","2017-07-28","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Valley Stream"
1027,588,"Cherelle Key","Electra","Children Bicycles","Electra Girl's Hawaii 1 16"" - 2017",2017,2,"299.99","599.98","0.1","569.981","2017-07-26","2017-07-28","2017-07-28","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Valley Stream"
1028,1273,"Cheree Hale","Haro","Mountain Bikes","Haro Shift R3 - 2017",2017,1,"1469.99","1469.99","0.2","1175.992","2017-07-27","2017-07-28","2017-07-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Oswego"
1028,1273,"Cheree Hale","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 3 - Women's - 2017",2017,1,"449.99","449.99","0.2","359.992","2017-07-27","2017-07-28","2017-07-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Oswego"
1028,1273,"Cheree Hale","Sun Bicycles","Comfort Bicycles","Sun Bicycles Drifter 7 - Women's - 2017",2017,2,"470.99","941.98","0.1","894.881","2017-07-27","2017-07-28","2017-07-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Oswego"
1028,1273,"Cheree Hale","Sun Bicycles","Mountain Bikes","Sun Bicycles Spider 3i - 2017",2017,2,"832.99","1665.98","0.1","1582.681","2017-07-27","2017-07-28","2017-07-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Oswego"
1028,1273,"Cheree Hale","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,1,"1549.00","1549.00","0.2","1239.200","2017-07-27","2017-07-28","2017-07-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Oswego"
1029,407,"Dannette Guerrero","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - Women's - 2016",2016,1,"599.99","599.99","0.2","479.992","2017-07-29","2017-07-30","2017-08-01","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","Delay",1,"San Pablo"
1029,407,"Dannette Guerrero","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Cruz 3 - 2017",2017,2,"449.99","899.98","0.1","854.981","2017-07-29","2017-07-30","2017-08-01","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","Delay",1,"San Pablo"
1029,407,"Dannette Guerrero","Trek","Road Bikes","Trek Domane S 6 - 2017",2017,1,"2699.99","2699.99","0.1","2429.991","2017-07-29","2017-07-30","2017-08-01","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","Delay",1,"San Pablo"
1029,407,"Dannette Guerrero","Trek","Mountain Bikes","Trek Fuel EX 9.8 29 - 2017",2017,1,"4999.99","4999.99","0.2","3999.992","2017-07-29","2017-07-30","2017-08-01","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","Delay",1,"San Pablo"
1030,161,"Crystle Gilliam","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem 7 - 2017",2017,1,"619.99","619.99","0.1","557.991","2017-07-29","2017-07-30","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Smithtown"
1030,161,"Crystle Gilliam","Surly","Mountain Bikes","Surly Big Dummy Frameset - 2017",2017,1,"999.99","999.99","0.05","949.9905","2017-07-29","2017-07-30","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Smithtown"
1030,161,"Crystle Gilliam","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,2,"1549.00","3098.00","0.1","2943.100","2017-07-29","2017-07-30","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Smithtown"
1031,1308,"Shea Howell","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 3 - Women's - 2017",2017,2,"449.99","899.98","0.2","809.982","2017-07-30","2017-08-01","2017-08-02","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","Delay",1,"South El Monte"
1031,1308,"Shea Howell","Surly","Mountain Bikes","Surly Big Dummy Frameset - 2017",2017,2,"999.99","1999.98","0.2","1799.982","2017-07-30","2017-08-01","2017-08-02","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","Delay",1,"South El Monte"
1032,429,"Emmett Casey","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,1,"429.00","429.00","0.1","386.100","2017-07-30","2017-08-02","2017-08-01","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Valley Stream"
1032,429,"Emmett Casey","Sun Bicycles","Electric Bikes","Sun Bicycles ElectroLite - 2017",2017,2,"1559.99","3119.98","0.1","2963.981","2017-07-30","2017-08-02","2017-08-01","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Valley Stream"
1033,582,"Soledad Moses","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.07","557.9907","2017-07-30","2017-07-31","2017-08-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Jackson Heights"
1033,582,"Soledad Moses","Sun Bicycles","Comfort Bicycles","Sun Bicycles Cruz 7 - Women's - 2017",2017,2,"416.99","833.98","0.1","792.281","2017-07-30","2017-07-31","2017-08-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Jackson Heights"
1033,582,"Soledad Moses","Surly","Mountain Bikes","Surly Big Dummy Frameset - 2017",2017,2,"999.99","1999.98","0.07","1929.9807","2017-07-30","2017-07-31","2017-08-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Jackson Heights"
1034,895,"Elaina Key","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.05","256.4905","2017-07-30","2017-07-31","2017-07-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Plainview"
1034,895,"Elaina Key","Electra","Children Bicycles","Electra Townie 7D (20-inch) - Boys' - 2017",2017,1,"339.99","339.99","0.1","305.991","2017-07-30","2017-07-31","2017-07-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Plainview"
1034,895,"Elaina Key","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,2,"1680.99","3361.98","0.07","3244.3107","2017-07-30","2017-07-31","2017-07-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Plainview"
1034,895,"Elaina Key","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.1","3419.981","2017-07-30","2017-07-31","2017-07-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Plainview"
1035,1283,"Mica Barry","Electra","Children Bicycles","Electra Moto 3i (20-inch) - Boy's - 2017",2017,1,"349.99","349.99","0.2","279.992","2017-07-30","2017-08-02","2017-08-02","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Hopewell Junction"
1036,1442,"Cassie Cline","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 16"" - 2017",2017,1,"299.99","299.99","0.07","278.9907","2017-07-30","2017-08-01","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Brooklyn"
1036,1442,"Cassie Cline","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.2","439.992","2017-07-30","2017-08-01","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Brooklyn"
1036,1442,"Cassie Cline","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,2,"449.00","898.00","0.05","875.5500","2017-07-30","2017-08-01","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Brooklyn"
1036,1442,"Cassie Cline","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Lil Bolt Type-R - 2017",2017,2,"346.99","693.98","0.2","624.582","2017-07-30","2017-08-01","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Brooklyn"
1036,1442,"Cassie Cline","Trek","Road Bikes","Trek Domane S 6 - 2017",2017,2,"2699.99","5399.98","0.1","5129.981","2017-07-30","2017-08-01","2017-07-31","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Brooklyn"
1037,1229,"Carina Lynch","Electra","Cruisers Bicycles","Electra Cruiser Lux 1 - 2017",2017,2,"439.99","879.98","0.07","849.1807","2017-07-31","2017-08-02","2017-08-03","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Wappingers Falls"
1037,1229,"Carina Lynch","Haro","Children Bicycles","Haro Shredder 20 - 2017",2017,1,"209.99","209.99","0.07","195.2907","2017-07-31","2017-08-02","2017-08-03","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Wappingers Falls"
1037,1229,"Carina Lynch","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Lil Bolt Type-R - 2017",2017,2,"346.99","693.98","0.2","624.582","2017-07-31","2017-08-02","2017-08-03","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Wappingers Falls"
1037,1229,"Carina Lynch","Sun Bicycles","Children Bicycles","Sun Bicycles Lil Kitt'n - 2017",2017,2,"109.99","219.98","0.05","214.4805","2017-07-31","2017-08-02","2017-08-03","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Wappingers Falls"
1037,1229,"Carina Lynch","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,1,"999.99","999.99","0.07","929.9907","2017-07-31","2017-08-02","2017-08-03","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Wappingers Falls"
1038,1281,"Marlen Dawson","Trek","Children Bicycles","Trek Boy's Kickster - 2015/2017",2017,1,"149.99","149.99","0.05","142.4905","2017-07-31","2017-08-01","2017-08-03","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Woodside"
1038,1281,"Marlen Dawson","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.07","2789.9907","2017-07-31","2017-08-01","2017-08-03","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Woodside"
1039,1077,"Heather Perry","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,2,"449.00","898.00","0.2","808.200","2017-08-02","2017-08-04","2017-08-03","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Sunnyside"
1040,1225,"Mellisa Griffin","Electra","Children Bicycles","Electra Savannah 3i (20-inch) - Girl's - 2017",2017,1,"349.99","349.99","0.1","314.991","2017-08-04","2017-08-07","2017-08-05","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Banos"
1040,1225,"Mellisa Griffin","Electra","Cruisers Bicycles","Electra Townie Original 7D - 2017",2017,1,"489.99","489.99","0.07","455.6907","2017-08-04","2017-08-07","2017-08-05","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Banos"
1040,1225,"Mellisa Griffin","Surly","Mountain Bikes","Surly Big Dummy Frameset - 2017",2017,2,"999.99","1999.98","0.07","1929.9807","2017-08-04","2017-08-07","2017-08-05","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Banos"
1040,1225,"Mellisa Griffin","Surly","Mountain Bikes","Surly Karate Monkey 27.5+ Frameset - 2017",2017,2,"2499.99","4999.98","0.2","4499.982","2017-08-04","2017-08-07","2017-08-05","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Banos"
1040,1225,"Mellisa Griffin","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.05","3509.9805","2017-08-04","2017-08-07","2017-08-05","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Los Banos"
1041,70,"Tomasa Carson","Haro","Children Bicycles","Haro Shredder Pro 20 - 2017",2017,2,"249.99","499.98","0.1","474.981","2017-08-04","2017-08-06","2017-08-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"East Elmhurst"
1041,70,"Tomasa Carson","Trek","Electric Bikes","Trek Powerfly 8 FS Plus - 2017",2017,2,"4999.99","9999.98","0.07","9649.9807","2017-08-04","2017-08-06","2017-08-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"East Elmhurst"
1041,70,"Tomasa Carson","Trek","Children Bicycles","Trek Precaliber 16 Boys - 2017",2017,1,"209.99","209.99","0.1","188.991","2017-08-04","2017-08-06","2017-08-05","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"East Elmhurst"
1042,539,"Jamika Acevedo","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,1,"299.99","299.99","0.1","269.991","2017-08-06","2017-08-07","2017-08-07","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Ozone Park"
1043,1235,"Georgina Gonzales","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - Women's - 2016",2016,1,"599.99","599.99","0.07","557.9907","2017-08-06","2017-08-09","2017-08-08","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Endicott"
1043,1235,"Georgina Gonzales","Trek","Road Bikes","Trek Domane S 6 - 2017",2017,2,"2699.99","5399.98","0.1","5129.981","2017-08-06","2017-08-09","2017-08-08","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Endicott"
1044,1270,"Ciera Webb","Electra","Children Bicycles","Electra Savannah 3i (20-inch) - Girl's - 2017",2017,2,"349.99","699.98","0.1","664.981","2017-08-07","2017-08-10","2017-08-08","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Orchard Park"
1045,185,"Morton Lee","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway - 2017",2017,2,"481.99","963.98","0.05","939.8805","2017-08-07","2017-08-09","2017-08-10","Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett","Delay",1,"San Angelo"
1045,185,"Morton Lee","Surly","Mountain Bikes","Surly Karate Monkey 27.5+ Frameset - 2017",2017,1,"2499.99","2499.99","0.05","2374.9905","2017-08-07","2017-08-09","2017-08-10","Layla Terrell","Venita Daniel","Rowlett Bikes","Rowlett","Delay",1,"San Angelo"
1046,1134,"Sherril Alvarado","Haro","Mountain Bikes","Haro Shift R3 - 2017",2017,2,"1469.99","2939.98","0.1","2792.981","2017-08-07","2017-08-09","2017-08-08","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Desoto"
1046,1134,"Sherril Alvarado","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,2,"429.00","858.00","0.05","836.5500","2017-08-07","2017-08-09","2017-08-08","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Desoto"
1046,1134,"Sherril Alvarado","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Boardwalk (24-inch Wheels) - 2017",2017,1,"402.99","402.99","0.07","374.7807","2017-08-07","2017-08-09","2017-08-08","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Desoto"
1046,1134,"Sherril Alvarado","Sun Bicycles","Electric Bikes","Sun Bicycles ElectroLite - 2017",2017,1,"1559.99","1559.99","0.07","1450.7907","2017-08-07","2017-08-09","2017-08-08","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Desoto"
1046,1134,"Sherril Alvarado","Trek","Mountain Bikes","Trek Farley Alloy Frameset - 2017",2017,1,"469.99","469.99","0.07","437.0907","2017-08-07","2017-08-09","2017-08-08","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Desoto"
1047,116,"Merlene Vinson","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Biscayne Tandem CB - 2017",2017,1,"647.99","647.99","0.2","518.392","2017-08-08","2017-08-08",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Euless"
1047,116,"Merlene Vinson","Sun Bicycles","Mountain Bikes","Sun Bicycles Spider 3i - 2017",2017,1,"832.99","832.99","0.05","791.3405","2017-08-08","2017-08-08",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Euless"
1047,116,"Merlene Vinson","Surly","Mountain Bikes","Surly Karate Monkey 27.5+ Frameset - 2017",2017,2,"2499.99","4999.98","0.1","4749.981","2017-08-08","2017-08-08",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Euless"
1047,116,"Merlene Vinson","Trek","Road Bikes","Trek Domane SL 6 - 2017",2017,1,"3499.99","3499.99","0.05","3324.9905","2017-08-08","2017-08-08",NULL,"Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett","On-Time",1,"Euless"
1048,777,"Ilda Roberson","Haro","Mountain Bikes","Haro Flightline One ST - 2017",2017,1,"379.99","379.99","0.1","341.991","2017-08-08","2017-08-10","2017-08-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Kingston"
1048,777,"Ilda Roberson","Haro","Children Bicycles","Haro Shredder Pro 20 - 2017",2017,1,"249.99","249.99","0.05","237.4905","2017-08-08","2017-08-10","2017-08-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Kingston"
1048,777,"Ilda Roberson","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,2,"999.99","1999.98","0.1","1899.981","2017-08-08","2017-08-10","2017-08-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Kingston"
1049,194,"Dorine Roberson","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.07","557.9907","2017-08-09","2017-08-11","2017-08-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Santa Cruz"
1049,194,"Dorine Roberson","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,2,"1549.00","3098.00","0.05","3020.5500","2017-08-09","2017-08-11","2017-08-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Santa Cruz"
1049,194,"Dorine Roberson","Surly","Mountain Bikes","Surly Troll Frameset - 2017",2017,2,"832.99","1665.98","0.05","1624.3305","2017-08-09","2017-08-11","2017-08-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Santa Cruz"
1049,194,"Dorine Roberson","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,1,"999.99","999.99","0.1","899.991","2017-08-09","2017-08-11","2017-08-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Santa Cruz"
1049,194,"Dorine Roberson","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.1","2699.991","2017-08-09","2017-08-11","2017-08-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Santa Cruz"
1050,239,"Felice Guzman","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.2","485.982","2017-08-09","2017-08-12","2017-08-12","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Canyon Country"
1050,239,"Felice Guzman","Electra","Children Bicycles","Electra Moto 3i (20-inch) - Boy's - 2017",2017,2,"349.99","699.98","0.07","675.4807","2017-08-09","2017-08-12","2017-08-12","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Canyon Country"
1050,239,"Felice Guzman","Electra","Children Bicycles","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017",2017,2,"299.99","599.98","0.1","569.981","2017-08-09","2017-08-12","2017-08-12","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Canyon Country"
1050,239,"Felice Guzman","Haro","Mountain Bikes","Haro SR 1.2 - 2017",2017,2,"869.99","1739.98","0.2","1565.982","2017-08-09","2017-08-12","2017-08-12","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz","On-Time",1,"Canyon Country"
1051,209,"Jutta Everett","Haro","Mountain Bikes","Haro SR 1.3 - 2017",2017,1,"1409.99","1409.99","0.2","1127.992","2017-08-10","2017-08-11","2017-08-11","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Selden"
1052,460,"Romelia Myers","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.07","1157.9807","2017-08-10","2017-08-12","2017-08-13","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Garden City"
1052,460,"Romelia Myers","Sun Bicycles","Comfort Bicycles","Sun Bicycles Streamway 3 - 2017",2017,1,"551.99","551.99","0.05","524.3905","2017-08-10","2017-08-12","2017-08-13","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Garden City"
1052,460,"Romelia Myers","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,1,"3999.99","3999.99","0.05","3799.9905","2017-08-10","2017-08-12","2017-08-13","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"Garden City"
1053,1439,"Florrie Little","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,2,"299.99","599.98","0.2","539.982","2017-08-10","2017-08-11","2017-08-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"New Rochelle"
1053,1439,"Florrie Little","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.2","1079.982","2017-08-10","2017-08-11","2017-08-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"New Rochelle"
1053,1439,"Florrie Little","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Brickell Tandem 7 - 2017",2017,2,"749.99","1499.98","0.05","1462.4805","2017-08-10","2017-08-11","2017-08-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"New Rochelle"
1053,1439,"Florrie Little","Sun Bicycles","Cruisers Bicycles","Sun Bicycles Cruz 3 - 2017",2017,1,"449.99","449.99","0.1","404.991","2017-08-10","2017-08-11","2017-08-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"New Rochelle"
1053,1439,"Florrie Little","Trek","Road Bikes","Trek Domane SL 6 - 2017",2017,2,"3499.99","6999.98","0.05","6824.9805","2017-08-10","2017-08-11","2017-08-12","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin","Delay",1,"New Rochelle"
1054,189,"Damian Dawson","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2017-08-11","2017-08-12","2017-08-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin","On-Time",1,"Liverpool"
